time_boot_ms,pitch,roll,yaw
56149.0,-0.9784850030897989,0.20318637508003015,-7.188841549556474
56149.0,-0.9784850030897989,0.20318637508003015,-7.188841549556474
56399.0,-1.0358107807937158,0.1854886479092263,-7.188399294807716
56399.0,-1.0358107807937158,0.1854886479092263,-7.188399294807716
56649.0,-1.0491887735002436,0.21820046489704045,-7.187653950414538
56649.0,-1.0491887735002436,0.21820046489704045,-7.187653950414538
56899.0,-1.0606856894206675,0.25700793223440005,-7.1864757427827115
56899.0,-1.0606856894206675,0.25700793223440005,-7.1864757427827115
57149.0,-1.096035653635186,0.24922610561393413,-7.183548152949714
57149.0,-1.096035653635186,0.24922610561393413,-7.183548152949714
57399.0,-1.5080484591828107,0.25556769613445296,-7.1871570541524195
57399.0,-1.5080484591828107,0.25556769613445296,-7.1871570541524195
57649.0,-1.758775952434105,0.23153546209635154,-7.189790945851106
57649.0,-1.758775952434105,0.23153546209635154,-7.189790945851106
57899.0,-1.7838774312424306,0.260646155225769,-7.187299634351344
57899.0,-1.7838774312424306,0.260646155225769,-7.187299634351344
58149.0,-1.850531326361881,0.31493919553606814,-7.184229464319423
58149.0,-1.850531326361881,0.31493919553606814,-7.184229464319423
58399.0,-1.8538870836784729,0.31909493875919775,-7.183433747281117
58399.0,-1.8538870836784729,0.31909493875919775,-7.183433747281117
58649.0,-1.837102534123401,0.36893008001687355,-7.182639737790103
58649.0,-1.837102534123401,0.36893008001687355,-7.182639737790103
58899.0,-1.8477843096550663,0.3827446445413268,-7.182706332134511
58899.0,-1.8477843096550663,0.3827446445413268,-7.182706332134511
59149.0,-1.936908459926801,0.32811532413611033,-7.182893308563039
59149.0,-1.936908459926801,0.32811532413611033,-7.182893308563039
59399.0,-1.915090487840253,0.3315003765609392,-7.184068101100282
59399.0,-1.915090487840253,0.3315003765609392,-7.184068101100282
59649.0,-1.8685401873256773,0.39436618473367707,-7.187235601327875
59649.0,-1.8685401873256773,0.39436618473367707,-7.187235601327875
59899.0,-1.8482024452983181,0.40763644187821846,-7.190305771359796
59899.0,-1.8482024452983181,0.40763644187821846,-7.190305771359796
60149.0,-1.85683388341851,0.3431381117721418,-7.189871200573854
60149.0,-1.85683388341851,0.3431381117721418,-7.189871200573854
60399.0,-1.8287191172474453,0.26038770193479277,-7.186199973894972
60399.0,-1.8287191172474453,0.26038770193479277,-7.186199973894972
60649.0,-1.8393878727310051,0.31636870610458423,-7.180442124424651
60649.0,-1.8393878727310051,0.31636870610458423,-7.180442124424651
60899.0,-1.850511262681194,0.3588750010219834,-7.180879256531532
60899.0,-1.850511262681194,0.3588750010219834,-7.180879256531532
61149.0,-1.7673910621333122,0.2966743625609549,-7.184397657727735
61149.0,-1.7673910621333122,0.2966743625609549,-7.184397657727735
61399.0,-1.7710781903463555,0.3166806803310098,-7.187496856063628
61399.0,-1.7710781903463555,0.3166806803310098,-7.187496856063628
61649.0,-1.7618018329581262,0.3452032034594393,-7.18527789835702
61649.0,-1.7618018329581262,0.3452032034594393,-7.18527789835702
61899.0,-1.7531036937718207,0.3252067307667427,-7.187073384335087
61899.0,-1.7531036937718207,0.3252067307667427,-7.187073384335087
62149.0,-1.7659347377362187,0.3054368015749937,-7.188716898604121
62149.0,-1.7659347377362187,0.3054368015749937,-7.188716898604121
62399.0,-1.7444157998692704,0.3264924338367183,-7.188101327805174
62399.0,-1.7444157998692704,0.3264924338367183,-7.188101327805174
62649.0,-1.745066375387714,0.36327230882614936,-7.186528676748779
62649.0,-1.745066375387714,0.36327230882614936,-7.186528676748779
62899.0,-1.8098665144777406,0.3093702168045541,-7.186022388976552
62899.0,-1.8098665144777406,0.3093702168045541,-7.186022388976552
63149.0,-1.7557524197876107,0.36303279863794935,-7.185804676696757
63149.0,-1.7557524197876107,0.36303279863794935,-7.185804676696757
63399.0,-1.6654092941924403,0.38127951560350615,-7.187176690946283
63399.0,-1.6654092941924403,0.38127951560350615,-7.187176690946283
63649.0,-1.6921477772457478,0.38387365346678876,-7.190622521382555
63649.0,-1.6921477772457478,0.38387365346678876,-7.190622521382555
63899.0,-1.7778950393031456,0.35477235184748,-7.192082474317646
63899.0,-1.7778950393031456,0.35477235184748,-7.192082474317646
64149.0,-1.7918130438409277,0.33385447062749285,-7.189648365652182
64149.0,-1.7918130438409277,0.33385447062749285,-7.189648365652182
64399.0,-2.2174757690014113,0.44127800502658737,-7.191432752572847
64399.0,-2.2174757690014113,0.44127800502658737,-7.191432752572847
64649.0,-2.806706583744891,0.5303465799700362,-7.191112587455503
64649.0,-2.806706583744891,0.5303465799700362,-7.191112587455503
64899.0,-2.9354921484230085,0.5016714714827657,-7.187790554197939
64899.0,-2.9354921484230085,0.5016714714827657,-7.187790554197939
65149.0,-2.932584622270699,0.4697499420664764,-7.182930874603475
65149.0,-2.932584622270699,0.4697499420664764,-7.182930874603475
65399.0,-3.024576598220192,0.5131393590992172,-7.186255469181978
65399.0,-3.024576598220192,0.5131393590992172,-7.186255469181978
65649.0,-3.136578253673473,0.45614911443827694,-7.188441129716383
65649.0,-3.136578253673473,0.45614911443827694,-7.188441129716383
65899.0,-3.154939936596583,0.4958931314449349,-7.190859016682567
65899.0,-3.154939936596583,0.4958931314449349,-7.190859016682567
66149.0,-3.161843550300173,0.5336384643457178,-7.188063761764739
66149.0,-3.161843550300173,0.5336384643457178,-7.188063761764739
66399.0,-3.1372348056074406,0.5936954105831408,-7.186983738102231
66399.0,-3.1372348056074406,0.5936954105831408,-7.186983738102231
66649.0,-3.098372950220772,0.5405177455003901,-7.186488549387405
66649.0,-3.098372950220772,0.5405177455003901,-7.186488549387405
66899.0,-3.0692611898742967,0.4284342611792015,-7.187166445662529
66899.0,-3.0692611898742967,0.4284342611792015,-7.187166445662529
67149.0,-3.005622396386584,0.4302169138721484,-7.1838179454219295
67149.0,-3.005622396386584,0.4302169138721484,-7.1838179454219295
67399.0,-3.0153983180795763,0.4037680201674789,-7.183309096328764
67399.0,-3.0153983180795763,0.4037680201674789,-7.183309096328764
67649.0,-3.0087228753829467,0.42821889677693453,-7.18464012944327
67649.0,-3.0087228753829467,0.42821889677693453,-7.18464012944327
67899.0,-2.997392658766953,0.467745121462519,-7.187546374935111
67899.0,-2.997392658766953,0.467745121462519,-7.187546374935111
68149.0,-3.001946900839471,0.4815770015837353,-7.188362582540927
68149.0,-3.001946900839471,0.4815770015837353,-7.188362582540927
68399.0,-2.9749008458301014,0.44073748626723075,-7.1865372144852415
68399.0,-2.9749008458301014,0.44073748626723075,-7.1865372144852415
68649.0,-2.921419824298667,0.44611906168339255,-7.18615045502349
68649.0,-2.921419824298667,0.44611906168339255,-7.18615045502349
68899.0,-2.900081246114489,0.5055623847929986,-7.186429639005813
68899.0,-2.900081246114489,0.5055623847929986,-7.186429639005813
69149.0,-2.8857670906048463,0.5152472195101065,-7.185276190809728
69149.0,-2.8857670906048463,0.5152472195101065,-7.185276190809728
69399.0,-2.902415463263341,0.4950752162918259,-7.186122280493163
69399.0,-2.902415463263341,0.4950752162918259,-7.186122280493163
69649.0,-2.9586251453681953,0.4856056392552792,-7.189490417527625
69649.0,-2.9586251453681953,0.4856056392552792,-7.189490417527625
69899.0,-2.9209843997390785,0.5489233071302957,-7.1910442855638035
69899.0,-2.9209843997390785,0.5489233071302957,-7.1910442855638035
70149.0,-2.875955950748946,0.5437884456174742,-7.188660549543469
70149.0,-2.875955950748946,0.5437884456174742,-7.188660549543469
70399.0,-2.8599775769593476,0.5137066383262984,-7.186333162583787
70399.0,-2.8599775769593476,0.5137066383262984,-7.186333162583787
70649.0,-2.885297088212585,0.4887911220902968,-7.186206804084142
70649.0,-2.885297088212585,0.4887911220902968,-7.186206804084142
70899.0,-2.8991406009997314,0.5492139636959915,-7.18854870519581
70899.0,-2.8991406009997314,0.5492139636959915,-7.18854870519581
71149.0,-2.9153405290505323,0.4959344861059252,-7.193314469689186
71149.0,-2.9153405290505323,0.4959344861059252,-7.193314469689186
71399.0,-3.47415309632536,0.5432287969923563,-7.20081401739786
71399.0,-3.47415309632536,0.5432287969923563,-7.20081401739786
71649.0,-4.022753463573961,0.5766224456181949,-7.198122069091229
71649.0,-4.022753463573961,0.5766224456181949,-7.198122069091229
71899.0,-4.0541433054520475,0.616026447270233,-7.183058086876766
71899.0,-4.0541433054520475,0.616026447270233,-7.183058086876766
72149.0,-3.979884208135199,0.6475016665129444,-7.170336859547617
72149.0,-3.979884208135199,0.6475016665129444,-7.170336859547617
72399.0,-4.080822024350117,0.6767784719774106,-7.175748930691206
72399.0,-4.080822024350117,0.6767784719774106,-7.175748930691206
72649.0,-4.2001317687719,0.7071817250464001,-7.1864629361780175
72649.0,-4.2001317687719,0.7071817250464001,-7.1864629361780175
72899.0,-4.19778687945247,0.703223470339819,-7.193283733837921
72899.0,-4.19778687945247,0.703223470339819,-7.193283733837921
73149.0,-4.169010011818736,0.7349070103522157,-7.194078597102582
73149.0,-4.169010011818736,0.7349070103522157,-7.194078597102582
73399.0,-4.177284785998207,0.7086651567567622,-7.19155996484614
73399.0,-4.177284785998207,0.7086651567567622,-7.19155996484614
73649.0,-4.131718459610936,0.64994634062728,-7.186820667335796
73649.0,-4.131718459610936,0.64994634062728,-7.186820667335796
73899.0,-4.103960997710828,0.6953141112809443,-7.186875308849157
73899.0,-4.103960997710828,0.6953141112809443,-7.186875308849157
74149.0,-4.097794190663953,0.7151323854054124,-7.186453544667908
74149.0,-4.097794190663953,0.7151323854054124,-7.186453544667908
74399.0,-4.069803648558417,0.7280570243057805,-7.1849713936180155
74399.0,-4.069803648558417,0.7280570243057805,-7.1849713936180155
74649.0,-4.063948042005601,0.7388410392315844,-7.187956186285311
74649.0,-4.063948042005601,0.7388410392315844,-7.187956186285311
74899.0,-4.128173164544877,0.734467370285249,-7.188395025939485
74899.0,-4.128173164544877,0.734467370285249,-7.188395025939485
75149.0,-4.072691964803687,0.6693419967968535,-7.185010667205743
75149.0,-4.072691964803687,0.6693419967968535,-7.185010667205743
75399.0,-4.0792293096130345,0.6789177619306527,-7.18794508722791
75399.0,-4.0792293096130345,0.6789177619306527,-7.18794508722791
75649.0,-4.028440449831643,0.6876916201672101,-7.1936132904653745
75649.0,-4.028440449831643,0.6876916201672101,-7.1936132904653745
75899.0,-4.023264873988066,0.6326665489965295,-7.195179965106246
75899.0,-4.023264873988066,0.6326665489965295,-7.195179965106246
76149.0,-4.044730451002123,0.5271524526768503,-7.192291648860977
76149.0,-4.044730451002123,0.5271524526768503,-7.192291648860977
76399.0,-4.0437866042361925,0.5612944339036284,-7.18794508722791
76399.0,-4.0437866042361925,0.5612944339036284,-7.18794508722791
76649.0,-4.031645516099672,0.5782843160206236,-7.18452401622738
76649.0,-4.031645516099672,0.5782843160206236,-7.18452401622738
76899.0,-4.013172415715726,0.581073861327192,-7.187419162661819
76899.0,-4.013172415715726,0.581073861327192,-7.187419162661819
77149.0,-4.044405163242901,0.6833118147227922,-7.190302356265211
77149.0,-4.044405163242901,0.6833118147227922,-7.190302356265211
77399.0,-4.0038013961744685,0.6981244673201401,-7.19300625740289
77399.0,-4.0038013961744685,0.6981244673201401,-7.19300625740289
77649.0,-4.100162985645477,0.6511465329304982,-7.193727696133972
77649.0,-4.100162985645477,0.6511465329304982,-7.193727696133972
77899.0,-4.095746841460241,0.6694685687399102,-7.19325897440218
77899.0,-4.095746841460241,0.6694685687399102,-7.19325897440218
78149.0,-4.773929984529147,0.7777719969227463,-7.198697512528803
78149.0,-4.773929984529147,0.7777719969227463,-7.198697512528803
78399.0,-5.405926534656781,0.8638073008640483,-7.191090389340701
78399.0,-5.405926534656781,0.8638073008640483,-7.191090389340701
78649.0,-5.537515251658954,0.8120526096453345,-7.1800485347737295
78649.0,-5.537515251658954,0.8120526096453345,-7.1800485347737295
78899.0,-5.58719036371881,0.7696904957524461,-7.179187077164661
78899.0,-5.58719036371881,0.7696904957524461,-7.179187077164661
79149.0,-5.712763391609495,0.8061146139356548,-7.185651851214078
79149.0,-5.712763391609495,0.8061146139356548,-7.185651851214078
79399.0,-5.802863405158895,0.8850216016218435,-7.190312601548966
79399.0,-5.802863405158895,0.8850216016218435,-7.190312601548966
79649.0,-5.795198652249671,0.8784624855845157,-7.191269681806414
79649.0,-5.795198652249671,0.8784624855845157,-7.191269681806414
79899.0,-5.800001555896659,0.8522791688446834,-7.189907912840643
79899.0,-5.800001555896659,0.8522791688446834,-7.189907912840643
80149.0,-5.717334495711526,0.8347996475415629,-7.186535506937949
80149.0,-5.717334495711526,0.8347996475415629,-7.186535506937949
80399.0,-5.682010037984689,0.8589075472690634,-7.1839613793945
80399.0,-5.682010037984689,0.8589075472690634,-7.1839613793945
80649.0,-5.710434297102521,0.8642633760737054,-7.185229233259184
80649.0,-5.710434297102521,0.8642633760737054,-7.185229233259184
80899.0,-5.671067648047506,0.8852048961515232,-7.186395488059963
80899.0,-5.671067648047506,0.8852048961515232,-7.186395488059963
81149.0,-5.573758369829157,0.8945418181077835,-7.184331063383327
81149.0,-5.573758369829157,0.8945418181077835,-7.184331063383327
81399.0,-5.5383105418104375,0.8771455397351726,-7.185148978536436
81399.0,-5.5383105418104375,0.8771455397351726,-7.185148978536436
81649.0,-5.559566944281164,0.8959343762856727,-7.188718606151414
81649.0,-5.559566944281164,0.8959343762856727,-7.188718606151414
81899.0,-5.517982191293187,0.9117633396871773,-7.193377648939009
81899.0,-5.517982191293187,0.9117633396871773,-7.193377648939009
82149.0,-5.487157547568919,0.8716784535522534,-7.194981035846669
82149.0,-5.487157547568919,0.8716784535522534,-7.194981035846669
82399.0,-5.416857825536563,0.8552700980100614,-7.193895889542284
82399.0,-5.416857825536563,0.8552700980100614,-7.193895889542284
82649.0,-5.387008191316315,0.8896184790158208,-7.189797776040276
82649.0,-5.387008191316315,0.8896184790158208,-7.189797776040276
82899.0,-5.418875292662656,0.8670093255634621,-7.188946563714963
82899.0,-5.418875292662656,0.8670093255634621,-7.188946563714963
83149.0,-5.40448024210003,0.8944385648574399,-7.188319893858615
83149.0,-5.40448024210003,0.8944385648574399,-7.188319893858615
83399.0,-5.493590305106602,0.8557959158544466,-7.190532875149699
83399.0,-5.493590305106602,0.8557959158544466,-7.190532875149699
83649.0,-5.504460978057501,0.9232785050192899,-7.1896142147063316
83649.0,-5.504460978057501,0.9232785050192899,-7.1896142147063316
83899.0,-5.482878434053906,0.95142197932921,-7.188879115596909
83899.0,-5.482878434053906,0.95142197932921,-7.188879115596909
84149.0,-5.473640603201464,0.9339371219408006,-7.187112657922815
84149.0,-5.473640603201464,0.9339371219408006,-7.187112657922815
84399.0,-5.540893633977172,0.8871258868555892,-7.1882148797001255
84399.0,-5.540893633977172,0.8871258868555892,-7.1882148797001255
84649.0,-5.508352905223938,0.828278631153199,-7.18527106816785
84649.0,-5.508352905223938,0.828278631153199,-7.18527106816785
84899.0,-5.4459693724396265,0.8817942305173068,-7.183384228409634
84899.0,-5.4459693724396265,0.8817942305173068,-7.183384228409634
85149.0,-5.488762215137049,0.9410544992210712,-7.183598525594843
85149.0,-5.488762215137049,0.9410544992210712,-7.183598525594843
85399.0,-5.498952003605062,0.8519166885709967,-7.186535506937949
85399.0,-5.498952003605062,0.8519166885709967,-7.186535506937949
85649.0,-5.6124923726123,0.846455205277631,-7.188389903297607
85649.0,-5.6124923726123,0.846455205277631,-7.188389903297607
85899.0,-6.4967585446397695,0.9677997057418428,-7.198114385128413
85899.0,-6.4967585446397695,0.9677997057418428,-7.198114385128413
86149.0,-7.058247478852184,1.0171217823989742,-7.198163050226249
86149.0,-7.058247478852184,1.0171217823989742,-7.198163050226249
86399.0,-7.052710756756243,0.9706476811823266,-7.18725950698997
86399.0,-7.052710756756243,0.9706476811823266,-7.18725950698997
86649.0,-7.050468747161186,0.9588749963741634,-7.18443522376817
86649.0,-7.050468747161186,0.9588749963741634,-7.18443522376817
86899.0,-7.128623186739057,1.0734757522500453,-7.183192983112874
86899.0,-7.128623186739057,1.0734757522500453,-7.183192983112874
87149.0,-7.240824411782149,1.175046641623659,-7.187791407971585
87149.0,-7.240824411782149,1.175046641623659,-7.187791407971585
87399.0,-7.180302105546666,1.1520673239347972,-7.192606691336444
87399.0,-7.180302105546666,1.1520673239347972,-7.192606691336444
87649.0,-7.12171316973312,1.043698582068023,-7.192992597024549
87649.0,-7.12171316973312,1.043698582068023,-7.192992597024549
87899.0,-7.18378379447608,1.0559721118414185,-7.1925972998263354
87899.0,-7.18378379447608,1.0559721118414185,-7.1925972998263354
88149.0,-7.212224702180013,1.07272251045064,-7.18584736537907
88149.0,-7.212224702180013,1.07272251045064,-7.18584736537907
88399.0,-7.205940928143601,1.0731675399637486,-7.182190652852174
88399.0,-7.205940928143601,1.0731675399637486,-7.182190652852174
88649.0,-7.155469245271792,1.0818162670002773,-7.1854307238396995
88649.0,-7.155469245271792,1.0818162670002773,-7.1854307238396995
88899.0,-7.090188431618926,1.0999902264429176,-7.190050493039567
88899.0,-7.090188431618926,1.0999902264429176,-7.190050493039567
89149.0,-7.03247632134008,1.0314497050086628,-7.190520922318651
89149.0,-7.03247632134008,1.0314497050086628,-7.190520922318651
89399.0,-7.074970770148138,1.0258121309007577,-7.188757879739142
89399.0,-7.074970770148138,1.0258121309007577,-7.188757879739142
89649.0,-7.061985299875474,1.101588277265289,-7.186934219230748
89649.0,-7.061985299875474,1.101588277265289,-7.186934219230748
89899.0,-6.968530809669951,1.1507559276141548,-7.1838486812731945
89899.0,-6.968530809669951,1.1507559276141548,-7.1838486812731945
90149.0,-6.866614568856429,1.1142472858399672,-7.1820335585012645
90149.0,-6.866614568856429,1.1142472858399672,-7.1820335585012645
90399.0,-6.862673976592155,1.085968061520293,-7.18341240293996
90399.0,-6.862673976592155,1.085968061520293,-7.18341240293996
90649.0,-6.886384551409031,1.0588290519051877,-7.187228771138705
90649.0,-6.886384551409031,1.0588290519051877,-7.187228771138705
90899.0,-6.909227692201315,1.0721851666620303,-7.190775346865234
90899.0,-6.909227692201315,1.0721851666620303,-7.190775346865234
91149.0,-6.974603274728915,1.0509268432006003,-7.193757578211591
91149.0,-6.974603274728915,1.0509268432006003,-7.193757578211591
91399.0,-7.024759061351611,1.0513854263703433,-7.195355842477374
91399.0,-7.024759061351611,1.0513854263703433,-7.195355842477374
91649.0,-6.964942825921579,1.0754914051071396,-7.1965024604842895
91649.0,-6.964942825921579,1.0754914051071396,-7.1965024604842895
91899.0,-6.8920916013474,1.1080922181807278,-7.191435313893787
91899.0,-6.8920916013474,1.1080922181807278,-7.191435313893787
92149.0,-6.977100989531024,1.0750535259483183,-7.186232417293529
92149.0,-6.977100989531024,1.0750535259483183,-7.186232417293529
92399.0,-7.050662980665709,1.0900451508462616,-7.18447620490319
92399.0,-7.050662980665709,1.0900451508462616,-7.18447620490319
92649.0,-7.249946129418701,1.1674603291681844,-7.188391610844899
92649.0,-7.249946129418701,1.1674603291681844,-7.188391610844899
92899.0,-8.18853108836799,1.29042913399439,-7.201934168421743
92899.0,-8.18853108836799,1.29042913399439,-7.201934168421743
93149.0,-8.789134381522953,1.3608014267866777,-7.194127262200418
93149.0,-8.789134381522953,1.3608014267866777,-7.194127262200418
93399.0,-8.90337954067517,1.3694070382540706,-7.178624440331782
93399.0,-8.90337954067517,1.3694070382540706,-7.178624440331782
93649.0,-8.952748147996022,1.3647676322603395,-7.170005595372872
93649.0,-8.952748147996022,1.3647676322603395,-7.170005595372872
93899.0,-9.039797201420543,1.351199034587286,-7.1747150108055955
93899.0,-9.039797201420543,1.351199034587286,-7.1747150108055955
94149.0,-9.150919256574772,1.315045562649939,-7.182873671769175
94149.0,-9.150919256574772,1.315045562649939,-7.182873671769175
94399.0,-9.20761409555411,1.297384721168696,-7.1913678657757325
94399.0,-9.20761409555411,1.297384721168696,-7.1913678657757325
94649.0,-9.168334531411013,1.3412864023891875,-7.19429545560873
94649.0,-9.168334531411013,1.3412864023891875,-7.19429545560873
94899.0,-9.024898851293452,1.367537060525368,-7.1899036439724116
94899.0,-9.024898851293452,1.367537060525368,-7.1899036439724116
95149.0,-8.969304526544134,1.3269285977018803,-7.1845393841530125
95149.0,-8.969304526544134,1.3269285977018803,-7.1845393841530125
95399.0,-9.014335963742028,1.3144076870144834,-7.182038681143141
95399.0,-9.014335963742028,1.3144076870144834,-7.182038681143141
95649.0,-9.024942393749411,1.393698072428692,-7.180838275396511
95649.0,-9.024942393749411,1.393698072428692,-7.180838275396511
95899.0,-8.969465889763274,1.4262881066099962,-7.185501587052338
95899.0,-8.969465889763274,1.4262881066099962,-7.185501587052338
96149.0,-8.928104825470616,1.3742698127780022,-7.1896159222536244
96149.0,-8.928104825470616,1.3742698127780022,-7.1896159222536244
96399.0,-8.848341876343207,1.3165610108720356,-7.189486148659395
96399.0,-8.848341876343207,1.3165610108720356,-7.189486148659395
96649.0,-8.864106806721242,1.384158752757417,-7.1900897666272945
96649.0,-8.864106806721242,1.384158752757417,-7.1900897666272945
96899.0,-8.80818548666541,1.352759626090928,-7.192271158293467
96899.0,-8.80818548666541,1.352759626090928,-7.192271158293467
97149.0,-8.731806896271742,1.269680086512949,-7.188120110825392
97149.0,-8.731806896271742,1.269680086512949,-7.188120110825392
97399.0,-8.719976154855633,1.2764275663609812,-7.1878912994881965
97399.0,-8.719976154855633,1.2764275663609812,-7.1878912994881965
97649.0,-8.73163187267426,1.263716797758999,-7.187763233441259
97649.0,-8.73163187267426,1.263716797758999,-7.187763233441259
97899.0,-8.741917283790654,1.3212327535426185,-7.18885606370846
97899.0,-8.741917283790654,1.3212327535426185,-7.18885606370846
98149.0,-8.825362558654346,1.36562674199188,-7.193959068792107
98149.0,-8.825362558654346,1.36562674199188,-7.193959068792107
98399.0,-8.795705023504505,1.3753148317210142,-7.194209224470458
98399.0,-8.795705023504505,1.3753148317210142,-7.194209224470458
98649.0,-8.721314871932956,1.3550619334497513,-7.195045068870138
98649.0,-8.721314871932956,1.3550619334497513,-7.195045068870138
98899.0,-8.733332589777595,1.3052137187831172,-7.197354526583249
98899.0,-8.733332589777595,1.3052137187831172,-7.197354526583249
99149.0,-8.801386033346661,1.321410231739333,-7.197613219998063
99149.0,-8.801386033346661,1.321410231739333,-7.197613219998063
99399.0,-8.802765731559004,1.294825427942351,-7.19426557353111
99399.0,-8.802765731559004,1.294825427942351,-7.19426557353111
99649.0,-8.769442946145805,1.2815221404298702,-7.190703629878949
99649.0,-8.769442946145805,1.2815221404298702,-7.190703629878949
99899.0,-8.779377456293588,1.3549715401649545,-7.1915377667313365
99899.0,-8.779377456293588,1.3549715401649545,-7.1915377667313365
100149.0,-9.665206887867345,1.452971734706532,-7.208748989666122
100149.0,-9.665206887867345,1.452971734706532,-7.208748989666122
100399.0,-10.524925360017788,1.5101643237216338,-7.21001598975716
100399.0,-10.524925360017788,1.5101643237216338,-7.21001598975716
100649.0,-10.66005638387826,1.5491934120212618,-7.183321049159812
100649.0,-10.66005638387826,1.5491934120212618,-7.183321049159812
100899.0,-10.713306246194971,1.6197643139080087,-7.16402917984911
100899.0,-10.713306246194971,1.6197643139080087,-7.16402917984911
101149.0,-10.890663207051754,1.5975466690333093,-7.167096788560093
101149.0,-10.890663207051754,1.5975466690333093,-7.167096788560093
101399.0,-10.998701431795723,1.6668195148126363,-7.18341240293996
101399.0,-10.998701431795723,1.6668195148126363,-7.18341240293996
101649.0,-10.996045341982235,1.7493004523428872,-7.198905833298488
101649.0,-10.996045341982235,1.7493004523428872,-7.198905833298488
101899.0,-10.954802098452758,1.7236345224326834,-7.202557423183507
101899.0,-10.954802098452758,1.7236345224326834,-7.202557423183507
102149.0,-10.86738592236035,1.686493447830035,-7.192172120550501
102149.0,-10.86738592236035,1.686493447830035,-7.192172120550501
102399.0,-10.833226438773824,1.7038807615793603,-7.184252516207872
102399.0,-10.833226438773824,1.7038807615793603,-7.184252516207872
102649.0,-10.803349483796897,1.660956971348944,-7.181994284913537
102649.0,-10.803349483796897,1.660956971348944,-7.181994284913537
102899.0,-10.784329114505702,1.6290156984170852,-7.185726983294948
102899.0,-10.784329114505702,1.6290156984170852,-7.185726983294948
