time_boot_ms,pitch,roll,yaw,vx,vy,vz,relative_alt
53399.0,-1.12187916846381,0.24683746039513374,-7.184763926621977,0.0,0.02,-0.15,10.416
53399.0,-1.12187916846381,0.24683746039513374,-7.184763926621977,0.0,0.02,-0.15,10.416
53649.0,-1.0893571160090887,0.22404245109215665,-7.1839613793945,0.0,0.01,-0.15,10.452
53649.0,-1.0893571160090887,0.22404245109215665,-7.1839613793945,0.0,0.01,-0.15,10.452
53899.0,-1.059022324914358,0.27084210687229066,-7.182969294417556,0.0,0.01,-0.15,10.487
53899.0,-1.059022324914358,0.27084210687229066,-7.182969294417556,0.0,0.01,-0.15,10.487
54149.0,-1.135604753766068,0.24378407235144714,-7.184780148321256,0.0,0.02,-0.15,10.522
54149.0,-1.135604753766068,0.24378407235144714,-7.184780148321256,0.0,0.02,-0.15,10.522
54399.0,-1.1417908774416898,0.2111630621950398,-7.184644398311502,0.0,0.02,-0.15,10.557
54399.0,-1.1417908774416898,0.2111630621950398,-7.184644398311502,0.0,0.02,-0.15,10.557
54649.0,-1.1236162776688148,0.2055965780833984,-7.187275728689249,0.0,0.02,-0.15,10.592
54649.0,-1.1236162776688148,0.2055965780833984,-7.187275728689249,0.0,0.02,-0.15,10.592
54899.0,-1.1612188169272621,0.21652221271277428,-7.186845426771538,0.0,0.02,-0.15,10.628
54899.0,-1.1612188169272621,0.21652221271277428,-7.186845426771538,0.0,0.02,-0.15,10.628
55149.0,-1.1174699611894496,0.22607688696946843,-7.184587195477203,0.0,0.02,-0.15,10.663
55149.0,-1.1174699611894496,0.22607688696946843,-7.184587195477203,0.0,0.02,-0.15,10.663
55399.0,-1.0735410659339837,0.18517766085857917,-7.1845086483017475,0.0,0.02,-0.15,10.698
55399.0,-1.0735410659339837,0.18517766085857917,-7.1845086483017475,0.0,0.02,-0.15,10.698
55649.0,-1.0512603485311673,0.16614016273360824,-7.18440107282232,0.0,0.02,-0.15,10.733
55649.0,-1.0512603485311673,0.16614016273360824,-7.18440107282232,0.0,0.02,-0.15,10.733
55899.0,-1.0124293357174698,0.2249393669879704,-7.187802507028986,0.0,0.02,-0.15,10.769
55899.0,-1.0124293357174698,0.2249393669879704,-7.187802507028986,0.0,0.02,-0.15,10.769
56149.0,-0.9784850030897989,0.20318637508003015,-7.188841549556474,-0.01,0.02,-0.15,10.805
56149.0,-0.9784850030897989,0.20318637508003015,-7.188841549556474,-0.01,0.02,-0.15,10.805
56399.0,-1.0358107807937158,0.1854886479092263,-7.188399294807716,-0.01,0.02,-0.15,10.842
56399.0,-1.0358107807937158,0.1854886479092263,-7.188399294807716,-0.01,0.02,-0.15,10.842
56649.0,-1.0491887735002436,0.21820046489704045,-7.187653950414538,-0.02,0.02,-0.15,10.877
56649.0,-1.0491887735002436,0.21820046489704045,-7.187653950414538,-0.02,0.02,-0.15,10.877
